uando começou a Guerra dos Bôeres na África do Sul em 1900?;No início de 1900, com a décima primeira semana da guerra.
Como reagiu o governo tcheco à invasão soviética de 1968?;Proibiu resistência armada, aceitou censura, fechou o Clube dos Comprometidos com o Apartidarismo e permitiu presença “temporária” de tropas do Pacto de Varsóvia.
Qual foi o impacto interno na URSS da invasão da Tchecoslováquia?;"Pequena manifestação na Praça Vermelha; líderes Pavel Litvinov e Larisa Daniel condenados a exílio e prisão."
Quem foi assassinado em 4 de abril de 1968 nos EUA?;"Martin Luther King Jr., morto em Memphis; provocou tumultos e saques em várias cidades."
Que medidas raciais foram tomadas após o assassinato de King?;Lei proibindo discriminação em habitação (9 de abril) e início da política de ação afirmativa no trabalho.
Quem foi a primeira mulher negra eleita ao Congresso dos EUA (1968)?;Shirley Chisholm.
Quem liderou o movimento dos trabalhadores rurais hispânicos nos EUA?;César Chávez, com o boicote à colheita de uvas na Califórnia.
O que foi o Tratado de Não Proliferação Nuclear (1968)?;Acordo assinado por 61 países, incluindo EUA, URSS e Reino Unido. França não ratificou, China ficou de fora.
Qual foi a resposta francesa ao TNP?;Não ratificou e explodiu uma bomba H no Pacífico Sul em agosto de 1968.
Quem foi Jan Palach?;Estudante tcheco que ateou fogo ao próprio corpo em janeiro de 1969 em protesto contra a ocupação soviética.
Como o povo tcheco reagiu à morte de Jan Palach?;"200 mil participaram de procissão silenciosa em Praga; fábricas pararam por 5 minutos; Rádio Tcheca transmitiu um minuto de silêncio."
Quem substituiu Alexander Dubcek em 1969?;Gustav Husak, mais alinhado à URSS.
Como foi lembrado o primeiro aniversário da invasão soviética em Praga (1969)?;"População fez greve silenciosa; dias depois, protesto de 50 mil pessoas reprimido com 2 mortos."
Quais medidas de repressão ocorreram na Polônia em 1968-69?;Prisão de estudantes e intelectuais, exclusão de escritores críticos, trabalho manual obrigatório nas férias e controle ideológico da educação.
Quando Richard Nixon tomou posse como presidente dos EUA?;20 de janeiro de 1969.
O que dizia a Declaração de Guam (1969)?;"Os EUA não deveriam repetir no continente asiático um conflito como o Vietnã; não usariam tropas para debelar insurreições, mesmo comunistas."
Qual foi o feito tecnológico de julho de 1969?;"Alunissagem da Apollo 11 em 20 de julho; início da era da exploração espacial."
Onde ocorreram grandes protestos estudantis em 1969?;Berkeley (Califórnia), Wisconsin e Harvard, com destaque para manifestações contra a guerra e por direitos civis.
Qual foi a estratégia inicial de Nixon para encerrar a guerra do Vietnã?;Retirada mútua de tropas americanas e vietnamitas seguida de eleições incluindo a Frente de Libertação Nacional.
Qual a reação do presidente sul-vietnamita Thieu ao plano de Nixon?;Rejeitou permitir a participação comunista nas eleições.
Quando Nixon anunciou a primeira retirada de tropas e em que número?;"8 de junho de 1969; retirada de 25 mil soldados."
Quantos soldados a mais Nixon anunciou que retiraria em setembro de 1969?;35 mil até dezembro.
O que se tornou público em novembro de 1969 e chocou a opinião americana?;Detalhes do massacre de My Lai.
Quantos soldados Nixon anunciou que retiraria em dezembro de 1969?;50 mil em quatro meses.
Quantos americanos já haviam morrido no Vietnã ao fim de 1969?;Mais de 40 mil.
O que era o samizdat na URSS?;Publicações clandestinas mimeografadas que circulavam entre dissidentes.
Quem foi condenada por guardar samizdat em Moscou em 1969?;Irina Belgorodskaya, a um ano de trabalhos forçados.
Que punições os dissidentes soviéticos sofriam além da prisão?;Internação em hospitais psiquiátricos como prisioneiros políticos.
Quem foi expulso da Associação de Escritores Soviéticos em novembro de 1969?;Aleksandr Soljenitsin.
O que marcou o fim da Revolução Cultural na China?;Recolhimento da Guarda Vermelha e restauração do rígido controle do Partido Comunista.
O que iniciou a escalada de violência na Irlanda do Norte em 1969?;Tumultos em Londonderry e Belfast entre católicos e protestantes, com casas queimadas e mortos.
Qual foi a resposta do Reino Unido à crise na Irlanda do Norte?;Harold Wilson enviou tropas britânicas para proteger áreas católicas.
Qual acordo nuclear EUA-URSS foi assinado em outubro de 1969?;"Fundo do mar livre de armas nucleares; início do SALT."
Que decisão Nixon anunciou em novembro de 1969 sobre armas biológicas?;"Renúncia a métodos ofensivos e destruição dos estoques; só pesquisa defensiva."
Qual lei ambiental foi aprovada nos EUA em 1969?;Lei de Política Nacional do Meio Ambiente, exigindo estudos de impacto.
O que foi proibido no Canadá em 1969 por motivos ambientais?;Uso de DDT em mais de 90% das aplicações.
Quais foram os marcos tecnológicos de 1969 no transporte aéreo?;Voo inaugural do Boeing Jumbo nos EUA e do Concorde na Europa.
Que inovação militar dos EUA se tornaria central para o futuro?;Implementação da internet pelo Departamento de Defesa como sistema de comunicação resistente a ataques nucleares.
Quem recebeu o Nobel de Literatura em 1970 e por quê?;Aleksandr Soljenitsin, pela “força ética” de sua literatura dissidente.
Quem defendeu publicamente Soljenitsin em 1970?;O violoncelista Mstislav Rostropovitch, em carta ao Pravda, nunca publicada oficialmente.
Quem se reuniu secretamente com Le Duc Tho em fevereiro de 1970?;Henry Kissinger, em Paris, para negociar a paz no Vietnã.
O que Nixon anunciou em abril de 1970 sobre a retirada de tropas?;Retirada de 150 mil soldados em um ano, restando menos de 350 mil no Vietnã.
O que motivou a invasão americana ao Camboja em abril de 1970?;"Bases comunistas usadas como apoio aos vietcongues; Nixon buscava pressionar o Vietnã do Norte nas negociações."
Qual foi o resultado imediato da invasão ao Camboja?;"Bases tomadas, mas líderes comunistas haviam fugido; escalada de protestos nos EUA."
O que ocorreu na Universidade Estadual de Kent em maio de 1970?;Guarda Nacional matou quatro estudantes durante protestos contra a guerra.
Qual foi a reação aos assassinatos de Kent State?;Greve em 400 campi, 100 mil manifestantes em Washington, vigílias no Lincoln Memorial.
O que decidiu o Congresso após a invasão ao Camboja?;"Proibiu tropas terrestres dos EUA no Camboja e no Laos; apenas sul-vietnamitas poderiam atacar a Trilha Ho Chi Minh."
O que ocorreu em 2 de março de 1970 na Rodésia do Sul?;Ian Smith declarou a Rodésia uma república independente, desafiando a ordem constitucional britânica.
Quais países reconheceram a independência da Rodésia?;Portugal e África do Sul.
Qual lei segregacionista Ian Smith implementou em novembro de 1970?;Autorizou áreas residenciais “exclusivas” para apenas uma raça.
O que o Projeto de Emenda de Alteração de Leis de Banto estabeleceu na África do Sul?;Proibiu o emprego de negros em várias atividades comerciais.
O que ocorreu com as comunidades indianas no Quênia e Uganda nos anos 1970?;Foram perseguidas, expulsas e migraram principalmente para o Reino Unido.
O que foi a Guerra de Atrito (1967–1970)?;Conflito contínuo entre Israel e Egito, com trocas de bombardeios e milhares de baixas.
Quando Israel e Egito concordaram em cessar-fogo na Guerra de Atrito?;7 de agosto de 1970.
Quem liderava a OLP nos anos 1970?;Yasser Arafat.
Qual foi a crise dos sequestros aéreos de setembro de 1970?;A OLP sequestrou quatro aviões internacionais, explodindo-os após negociações.
Como o rei Hussein reagiu à OLP na Jordânia em setembro de 1970?;Ordenou ação militar contra a OLP, resultando em milhares de mortes e expulsão da organização.
Quais foram os maiores desastres naturais de 1970?;Terremoto no Peru (50 mil mortos) e ciclone no Paquistão Oriental (150 mil mortos).
O que trouxe avanço na medicina em 1970?;Primeiro transplante de nervos bem-sucedido, marca-passos duradouros e próteses avançadas.
Qual política ambiental os EUA adotaram em 1970 para automóveis?;Novos padrões de emissão e exigência de carro “sem poluição” em seis anos.
O que foram os “Papéis do Pentágono”?;Relatório secreto sobre erros dos EUA no Vietnã, publicado pelo New York Times em 1971.
Quem foi Vladimir Bukovsky?;Escritor russo que denunciou o uso da psiquiatria contra dissidentes na URSS.
Quem foi Raisa Palatnik?;Bibliotecária judia condenada a 2 anos de trabalhos forçados por pedir emigração a Israel.
Qual foi o aumento da emigração judaica da URSS após pressão internacional?;De 1.044 (1970) para mais de 13 mil (1971).
Qual foi a posição de Nixon sobre a Guerra do Vietnã em novembro de 1971?;Proclamou o fim da ofensiva e anunciou retirada de mais 45 mil soldados.
O que causou a crise no Paquistão Oriental em 1971?;Vitória eleitoral do xeque Mujib ur-Rahman, exigindo independência (Bangladesh).
O que ocorreu em 25 de março de 1971 em Daca?;Tropas paquistanesas prenderam Mujib e iniciaram combates contra separatistas bengaleses.
Por que a Índia não pôde permanecer indiferente à crise no Paquistão Oriental?;Porque hindus foram mortos por tropas paquistanesas e 2 milhões de refugiados entraram na Índia.
Quem apoiava militarmente o Paquistão na guerra contra o separatismo bengalês?;Estados Unidos e China.
Quem eram os Mukti Bahini?;Combatentes pela independência de Bangladesh, treinados e armados pela Índia.
Quando a Índia reconheceu oficialmente Bangladesh?;6 de dezembro de 1971.
Quando as forças paquistanesas se renderam na guerra de Bangladesh?;16 de dezembro de 1971, em Daca.
Quanto território a Índia anexou nos combates contra o Paquistão em 1971?;1.600 km² em Punjab, Jammu e Caxemira.
Quantos morreram nos confrontos da guerra Índia-Paquistão em 1971?;Mais de mil soldados em ambos os lados.
Qual foi o resultado do conflito de 1971 no subcontinente indiano?;Surgimento de Bangladesh como país independente.
Quem foi o primeiro soldado britânico morto na Irlanda do Norte em 1971?;Gunner Robert Curtis, em 5 de fevereiro.
O que foi a política de internamento aplicada pelo governo britânico em 1971?;Prisão de membros do IRA sem julgamento, com perda de direitos básicos.
Quantos morreram na Irlanda do Norte em 1971 por causa da violência sectária?;173 pessoas, incluindo 43 soldados britânicos.
O que foi o “pingue-pongue diplomático” entre EUA e China?;Troca de visitas em 1971, começando com equipe americana de tênis de mesa, abrindo caminho ao reatamento.
Qual decisão a ONU tomou em outubro de 1971 sobre a China?;Admitiu a China comunista e encerrou a exclusão do fórum mundial.
Qual inovação tecnológica os EUA lançaram em 1971?;O microprocessador.
Que avanço médico ocorreu em 1971 com a endoscopia?;Criação do endoscópio de fibra óptica, permitindo exames e cirurgias sem incisões.
Que “guerra” Nixon declarou em 1971 e como a apoiou?;Guerra contra o câncer, garantindo recursos ilimitados para pesquisas.
Qual foi a conclusão do relatório da Associação Real Britânica de Médicos em 1971?;Que o fumo era a principal causa do câncer de pulmão.
O que foi o primeiro ato público do grupo ambiental Amigos da Terra em 1971?;Despejar garrafas não recicláveis na porta da Schweppes para exigir embalagens recicláveis.
Quando ocorreu o “Domingo Sangrento” na Irlanda do Norte e o que foi?;"30 de janeiro de 1972; soldados britânicos mataram 13 manifestantes católicos em Londonderry."
Qual foi o número total de mortos na Irlanda do Norte em 1972?;467, incluindo 100 soldados britânicos.
Quando Nixon visitou a China e por que foi importante?;"21 de fevereiro de 1972; primeira visita de um presidente americano, ampliando relações comerciais e diplomáticas."
O que foi o Acordo SALT I assinado em 1972?;Tratado entre EUA e URSS limitando mísseis defensivos a 200 por país e congelando arsenais nucleares existentes.
Quem foi Roman Kalantas e o que fez em 1972?;Operário católico lituano que se imolou em protesto contra repressão religiosa soviética.
Que punição Vladimir Bukovsky recebeu em 1972?;7 anos de trabalhos forçados mais exílio interno, por “agitação antissoviética”.
Quem foi Bidya Dandaron e por que foi preso em 1972?;Estudioso budista da Sibéria, condenado a 5 anos de trabalhos forçados por sua fé.
O que ocorreu na Tchecoslováquia durante as manobras militares soviéticas e de aliados?;Reativou-se a coletivização, restringiu-se a agricultura privada, 46 dissidentes foram presos, campanhas antirreligiosas foram intensificadas e ordens religiosas não foram reabertas.
Qual anúncio Nixon fez em 28 de junho de 1972 sobre o Vietnã?;Que não enviaria mais soldados ao Vietnã.
Qual foi a proposta de acordo entre os EUA e o Vietnã do Norte em outubro de 1972?;Cessar-fogo, retirada das tropas americanas, troca de prisioneiros e decisão do futuro político do Vietnã do Sul pelos próprios vietnamitas.
Como o general Thieu reagiu ao acordo do Vietnã em outubro de 1972?;Considerou o acordo destrutivo para o Vietnã do Sul, denunciou publicamente e pediu a eliminação das forças comunistas.
Quantos ataques aéreos americanos ocorreram no Vietnã do Norte em dezembro de 1972?;3 mil ataques em 11 dias, concentrados no corredor de 96 km entre Hanói e Haiphong.
Quando os EUA suspenderam toda ação militar contra o Vietnã do Norte?;15 de janeiro de 1973.
Quantos americanos morreram na Guerra do Vietnã?;55.337.
Quantos prisioneiros de guerra dos EUA foram libertados após o acordo de 1973?;Quase 600, muitos dos quais haviam sido torturados.
